Id,Answer
198,0.0088637871692
199,0.00911859327837
200,0.00816960798566
201,0.00137817078326
202,0.00417848771788
203,0.00385648431046
204,0.00944839018376
205,0.00716289768579
206,0.00716289768579
207,0.0533785675118
208,0.0533785675118
209,0.00664010670489
210,0.0458768613534
211,0.0541579402374
212,0.0455689187778
213,0.0580613528907
214,0.041659371065
215,0.041659371065
216,0.0730493824186
217,0.0730493824186
218,0.0528123686611
219,0.0528123686611
220,0.0264018342699
221,0.0264018342699
222,0.00925549136011
223,0.00925549136011
224,0.0276191213642
225,0.0740934854455
226,0.0625519332988
227,0.0625519332988
228,0.0572727750663
229,0.0572727750663
230,0.0228742348315
231,0.133132412489
232,0.0877853184599
233,0.0644096857884
234,0.0644096857884
235,0.0400807696139
236,0.0141801997629
237,0.127427364901
238,0.02740921856
239,0.0963806439989
240,0.0544823149932
241,0.0544823149932
242,0.143868734093
243,0.0291826802236
244,0.0837416031368
245,0.0837416031368
246,0.143405552671
247,0.125298402321
248,0.125298402321
249,0.137276639652
250,0.0305474136774
251,0.0177411196032
252,0.0134630416478
253,0.0691398276705
254,0.119679559603
255,0.147160928554
256,0.147160928554
257,0.126173855989
258,0.126173855989
259,0.100158566244
260,0.176757781058
261,0.428269766682
262,0.51849097204
263,0.247206217548
264,0.658270840372
265,0.18126913735
266,0.18126913735
267,0.18126913735
268,0.207783620346
269,0.213687383963
270,0.26277395317
271,0.183434215326
272,0.143698328689
273,0.604409918914
274,0.634567460309
275,0.839685186731
276,0.257836918802
277,0.257836918802
278,0.302209564148
279,0.455492064615
280,0.662252660069
281,0.718652502482
282,0.733170146251
283,0.299725555498
284,0.169614459348
285,0.15808334859
286,0.181671373567
287,0.181671373567
288,0.208804955442
289,0.192611862523
290,0.238878573788
291,0.281224871262
292,0.15578137019
293,0.0242727621182
294,0.166313254758
295,0.188313474783
296,0.0460259228561
297,0.115843113241
298,0.460400185168
299,0.222106257396
300,0.222106257396
301,0.163003552194
302,0.163003552194
303,0.154607056062
304,0.191617935228
305,0.191617935228
306,0.290288676866
307,0.705823230861
308,0.683834026087
309,0.742619840559
310,0.121634988655
311,0.149432648352
312,0.149432648352
313,0.110558887993
314,0.130289700666
315,0.0565868743372
316,0.0565868743372
317,0.0464060042765
318,0.129492047129
319,0.161107901877
320,0.112727200957
321,0.124640288871
322,0.0311662991351
323,0.0441998860493
324,0.0509667050879
325,0.0417522416521
326,0.0417522416521
327,0.0402195712844
328,0.0394649600845
329,0.0137106700628
330,0.0876578497167
331,0.0682490871737
332,0.0677479935904
333,0.0403822472683
334,0.0218476385105
335,0.105646677262
336,0.0771305887628
337,0.107102863556
338,0.0909243702579
339,0.323174384481
340,0.379688483858
341,0.0741382519013
342,0.0296650703314
343,0.0412810987347
344,0.0478488801759
345,0.073947150677
346,0.073947150677
347,0.0702490359706
348,0.0702490359706
349,0.0702490359706
350,0.102970000306
351,0.102970000306
352,0.102970000306
353,0.0598470065952
354,0.0204907357638
355,0.0330971426431
356,0.016648501811
357,0.00890608767293
358,0.020118808917
359,0.0315941041623
360,0.0315941041623
361,0.0363155315852
362,0.00544501082796
363,0.00544501082796
364,0.00569994139318
365,0.00689585397409
366,0.0061767504227
367,0.00714583965854
368,0.00545701706137
369,0.0299455833328
370,0.0447983244443
371,0.00897711315735
372,0.12376382693
373,0.137947156881
374,0.107558922144
375,0.0304826180082
376,0.0255587051958
377,0.0255587051958
378,0.0194327964538
379,0.153342929166
380,0.155600262745
381,0.0763813327588
382,0.0763813327588
383,0.0763813327588
384,0.0727312117441
385,0.045207808901
386,0.016049492583
387,0.042416951874
388,0.080392139257
389,0.0898380459354
390,0.133209554676
391,0.0932466078473
392,0.108884319159
393,0.103855596013
394,0.103855596013
395,0.0235332673161
396,0.0614281260282
397,0.114390486625
398,0.131901459944
399,0.131901459944
400,0.0910446955824
401,0.0910446955824
402,0.1268082153
403,0.0814743660548
404,0.14247790494
405,0.172061134461
406,0.120567716191
407,0.113483270112
408,0.132775696809
409,0.132775696809
410,0.0346223781195
411,0.104655157794
412,0.105292988969
413,0.105292988969
414,0.124132576048
415,0.126061595796
416,0.116929581936
417,0.14518795466
418,0.150924032947
419,0.150924032947
420,0.150924032947
421,0.143301637185
422,0.233464995755
423,0.150397952875
424,0.150151968616
425,0.15732985057
426,0.499031628438
427,0.114037253413
428,0.0794351238305
429,0.0794351238305
430,0.0393135217501
431,0.0393135217501
432,0.0514370278465
433,0.065979670004
434,0.0302496456423
435,0.125636486297
436,0.128362003747
437,0.11564590287
438,0.11564590287
439,0.1290359185
440,0.107302840273
441,0.100382143173
442,0.100382143173
443,0.100382143173
444,0.0478796217582
445,0.0392002301831
446,0.0293393243362
447,0.145741447596
448,0.100990622437
449,0.265894786055
450,0.0526322224035
451,0.0653609548865
452,0.0653609548865
453,0.0435631815269
454,0.0521375717533
455,0.0521375717533
456,0.0323420749055
457,0.0323420749055
458,0.0290470379151
459,0.0359171955707
460,0.0359171955707
461,0.0280758915052
462,0.0257313886418
463,0.0255339106861
464,0.0676691599951
465,0.0871245494919
466,0.0544743137045
467,0.0194610706399
468,0.051142040096
469,0.0912961242449
470,0.0241373284621
471,0.00806287164377
472,0.00935504847796
473,0.00937503350573
474,0.106742985831
475,0.106742985831
476,0.156869147006
477,0.081660891158
478,0.032331035068
479,0.0680597556145
480,0.037955866652
481,0.0598695852993
482,0.0598695852993
483,0.0480416485856
484,0.0484916713515
485,0.0484916713515
486,0.0347385966726
487,0.0122461482773
488,0.0244733726537
489,0.0468754366869
490,0.0130141263648
491,0.0141525023973
492,0.0278876904572
493,0.0250347288968
494,0.0123344104238
495,0.0123344104238
496,0.0129117042389
497,0.0119247591021
498,0.0155528653072
499,0.0164660300676
500,0.0164660300676
501,0.0288765363629
502,0.0213635139659
503,0.0241943856626
504,0.0221666190913
505,0.0219958816338
506,0.0407773045001
507,0.0461817099622
508,0.0461817099622
509,0.0467430395191
510,0.0467430395191
511,0.0721861506141
512,0.0370180072696
513,0.0370180072696
514,0.0370180072696
515,0.0447837615865
516,0.0447837615865
517,0.0447837615865
518,0.0215773386726
519,0.00145489100844
520,0.0138481872801
521,0.0138481872801
522,0.0422625887156
523,0.0422625887156
524,0.0438683971097
525,0.0438683971097
526,0.0438683971097
527,0.0206766193477
528,0.00878392762242
529,0.00878392762242
530,0.0932150736435
531,0.0457975299616
532,0.0410961285586
533,0.0293758014468
534,0.0103185222341
535,0.0206613581593
536,0.0417520293087
537,0.0371465417462
538,0.0371465417462
539,0.0536221320855
540,0.0352206618313
541,0.0352206618313
542,0.113509990807
543,0.428931341951
544,0.161520509433
545,0.201857368329
546,0.201857368329
547,0.184586396158
548,0.184586396158
549,0.184586396158
550,0.184586396158
551,0.184586396158
552,0.184586396158
553,0.21991232751
554,0.21991232751
555,0.21991232751
556,0.17826805954
557,0.23772111779
558,0.23772111779
559,0.144132427227
560,0.23136657787
561,0.192702834245
562,0.211576805845
563,0.138483704692
564,0.179375714289
565,0.179375714289
566,0.166561987822
567,0.166561987822
568,0.166561987822
569,0.452829791312
570,0.452829791312
571,0.159860371407
572,0.183399977846
573,0.174734033801
574,0.159491960243
575,0.211748078769
576,0.0871825097025
577,0.0631291996738
578,0.100353210839
579,0.154712707421
580,0.154712707421
581,0.173232682844
582,0.153003867868
583,0.111938278644
584,0.226830149697
585,0.390272585584
586,0.222690511328
587,0.227962989654
588,0.22645493077
589,0.35608952044
590,0.232382000008
591,0.213637990081
592,0.614444180215
593,0.8124976616
594,0.0945317180807
595,0.0589314032325
596,0.063772832435
597,0.550692288355
598,0.143015469832
599,0.140740228619
600,0.140740228619
601,0.166787000736
602,0.0573359911837
603,0.0573359911837
604,0.0573359911837
605,0.00704888314715
606,0.0211277905977
607,0.0491296103201
608,0.0459234276512
609,0.0529862202502
610,0.0348287406588
611,0.0300559166146
612,0.011118541595
613,0.011118541595
614,0.0087165607135
615,0.0087165607135
616,0.0111357287105
617,0.00873519377817
618,0.00873519377817
619,0.0122331415368
620,0.0122331415368
621,0.0122331415368
622,0.005666760058
623,0.005666760058
624,0.00238633965038
625,0.00634952911337
626,0.141322939119
627,0.141322939119
628,0.195737668838
629,0.14665996444
630,0.0558974597912
631,0.106987789962
632,0.120890891733
633,0.174222182497
634,0.215292096366
635,0.101417342506
636,0.0371670373892
637,0.0293044615319
638,0.0293044615319
639,0.0293044615319
640,0.0372229747725
641,0.0293658008267
642,0.0407852205372
643,0.0191907012349
644,0.0640776759275
645,0.0640776759275
646,0.0689779286243
647,0.0366779877777
648,0.0129466702731
649,0.0472471325757
650,0.0612289394824
651,0.0589613084076
652,0.0510284687867
653,0.072948422863
654,0.072948422863
655,0.032556446176
656,0.032556446176
657,0.0137491698223
658,0.00477960288973
659,0.013074530544
660,0.0366515218038
661,0.0343153951664
662,0.0343153951664
663,0.0300040644379
664,0.0765887139436
665,0.073283174214
666,0.0797111715313
667,0.0622587457978
668,0.0843304895037
669,0.0851975435049
670,0.00823286839831
671,0.0791212837142
672,0.0791212837142
673,0.0457548159996
674,0.0694117238581
675,0.0694117238581
676,0.107462279622
677,0.0484050605981
678,0.0484050605981
679,0.0164415934163
680,0.0190507768116
681,0.0389878077818
682,0.0389878077818
683,0.0325856706943
684,0.0232336586569
685,0.00812767156097
686,0.0312852528986
687,0.0403048118737
688,0.0322901960683
689,0.0300105336982
690,0.0300105336982
691,0.0292315010639
692,0.0292315010639
693,0.0456622514308
694,0.0456622514308
695,0.0433125119656
696,0.064355291064
697,0.064355291064
698,0.064355291064
699,0.17268149546
700,0.336135558136
701,0.137364276667
702,0.0888017314778
703,0.210560396342
704,0.20080574318
705,0.219769857337
706,0.154079798555
707,0.196028931292
708,0.244877466502
709,0.27768231302
710,0.219679200978
711,0.0346487332958
712,0.0133028265136
713,0.00907712036579
714,0.022802538193
715,0.0167773878957
716,0.136804724267
717,0.0667105078202
718,0.242107936589
719,0.524402653481
720,0.0645448640906
721,0.0645448640906
722,0.153866195391
723,0.18836855834
724,0.183065925953
725,0.183065925953
726,0.223969361692
727,0.223969361692
728,0.628662613461
729,0.604140544881
730,0.821533717892
731,0.670606566911
732,0.135098114566
733,0.111584802493
734,0.111584802493
735,0.0756186757907
736,0.0977446250287
737,0.0977446250287
738,0.0899093288729
739,0.0955171468558
740,0.113801491517
741,0.136396601279
742,0.424215516279
743,0.424215516279
744,0.535336680963
745,0.096083819641
746,0.108865972018
747,0.0935848010623
748,0.146648335281
749,0.124864410927
750,0.114228319762
751,0.123839300082
752,0.169449068349
753,0.0343851251287
754,0.0346112441565
755,0.0305289054357
756,0.053475994251
757,0.053475994251
758,0.0419214532851
759,0.0419214532851
760,0.0246147864041
761,0.0248973068233
762,0.0129516261002
763,0.00449998002845
764,0.0252133294788
765,0.0268344435704
766,0.0256683297109
767,0.0460035944291
768,0.0460035944291
769,0.0428207636161
770,0.0428207636161
771,0.0505353434018
772,0.0871681940175
773,0.0871681940175
774,0.0706722948985
775,0.0564621197206
776,0.0872306405482
777,0.0389468532932
778,0.0577891933415
779,0.0613729322258
780,0.058796599774
781,0.058796599774
782,0.0891155533311
783,0.0923299647463
784,0.0923299647463
785,0.162254115355
786,0.0578099756564
787,0.0578099756564
788,0.081875042492
789,0.140832082164
790,0.124293732848
791,0.119516192038
792,0.0658985640725
793,0.0665129364583
794,0.0943134729094
795,0.0940073228544
796,0.0934075091069
797,0.0958611608398
798,0.0958611608398
799,0.0637746022733
800,0.0514205837334
801,0.0553423844322
802,0.0369615255873
803,0.0793468784867
804,0.0477431980088
805,0.0134131187157
806,0.0273452409372
807,0.0273452409372
808,0.0271954221927
809,0.0258126592776
810,0.00509166306885
811,0.0610748531507
812,0.0610748531507
813,0.0590394718108
814,0.0364934682287
815,0.0364934682287
816,0.0128799419388
817,0.0627838362488
818,0.0627838362488
819,0.0488337340169
820,0.0740193152883
821,0.0573598212773
822,0.0573598212773
823,0.0536638892983
824,0.0536638892983
825,0.0536638892983
826,0.358002861947
827,0.358002861947
828,0.358183277463
829,0.342775303584
830,0.352793509223
831,0.352793509223
832,0.340632090416
833,0.340632090416
834,0.0167751600094
835,0.00584321896218
836,0.0278641346436
837,0.024008463461
838,0.0609383276153
839,0.0405514996597
840,0.0286690997128
841,0.048563209399
842,0.0517387975826
843,0.070382847268
844,0.0143706017202
845,0.00499768463961
846,0.0136658927593
847,0.0420088578861
848,0.0336999266058
849,0.0336999266058
850,0.0289174792749
851,0.0434210170651
852,0.0434210170651
853,0.0155362059596
854,0.0155362059596
855,0.0324236474281
856,0.0432469472112
857,0.0425324254019
858,0.0425324254019
859,0.0486877536331
860,0.0551522690904
861,0.0361028196822
862,0.0361028196822
863,0.0255791096299
864,0.0253472945369
865,0.0253472945369
866,0.0381028110326
867,0.00177268541626
868,0.016827451451
869,0.023693605105
870,0.023693605105
871,0.0149276834352
872,0.0121454607389
873,0.0132624362804
874,0.0172803984596
875,0.0192765632785
876,0.0217387782408
877,0.0203331106743
878,0.0102606459703
879,0.0212927288082
880,0.0439694818474
881,0.0143572757626
882,0.00599815178355
883,0.0159792352202
884,0.0161333147598
885,0.0161333147598
886,0.0141987535177
887,0.0118549164963
888,0.0189838014203
889,0.0254667424079
890,0.0146327490931
891,0.131237695633
892,0.04427982367
893,0.0417784592525
894,0.0290688998926
895,0.019810153965
896,0.0386676336157
897,0.0436141073054
898,0.00491393443151
899,0.0154991316179
900,0.0245542847732
901,0.0245542847732
902,0.0272198387465
903,0.0260568217451
904,0.00514085952145
905,0.0136162667148
906,0.0330895944685
907,0.0372711523405
908,0.00766111528312
909,0.00725080714159
910,0.00990362107918
911,0.00455200579266
912,0.00191566019575
913,0.0110418670198
914,0.00780881776916
915,0.012936023803
916,0.0109941496971
917,0.00343496931042
918,0.0102942649736
919,0.048142033296
920,0.048142033296
921,0.048142033296
922,0.048142033296
923,0.0316533614699
924,0.0316533614699
925,0.0156492521822
926,0.0156492521822
927,0.00544697158878
928,0.016379119363
929,0.0255105322079
930,0.0051778999605
931,0.0051778999605
932,0.00820258949036
933,0.0117493325963
934,0.0117493325963
935,0.0104363923652
936,0.00563916047806
937,0.0110778656238
938,0.0072451736576
939,0.0106586868226
940,0.019143582032
941,0.0104526651672
942,0.0138777825582
943,0.0182801335169
944,0.00854661789815
945,0.0109133654492
946,0.0117179187003
947,0.0114484373283
948,0.0365666633728
949,0.0365666633728
950,0.0365666633728
951,0.0306769951736
952,0.0401625134953
953,0.0253469447855
954,0.0118962023913
955,0.00496275517221
956,0.0162899759343
957,0.0316772559356
958,0.0137710028166
959,0.0411689124763
960,0.0411689124763
961,0.0411689124763
962,0.0499912146734
963,0.0703246967497
964,0.0126716275845
965,0.0754279553383
966,0.0754279553383
967,0.0228827069013
968,0.0228827069013
969,0.0107252598732
970,0.00154482989163
971,0.0146929854478
972,0.0146929854478
973,0.0286156522899
974,0.0124178429344
975,0.0143560792206
976,0.0417369852848
977,0.0379407091699
978,0.0379407091699
979,0.0491917831423
980,0.0491917831423
981,0.0491917831423
982,0.00832273500167
983,0.00275045574666
984,0.00449266393298
985,0.00357081243466
986,0.00467928689192
987,0.00442796463183
988,0.00605429873021
989,0.00453395487312
990,0.00277690613857
991,0.00116742388607
992,0.013064097742
993,0.011709350323
994,0.00572937760519
995,0.013534644604
996,0.0113111120875
997,0.0103516568694
998,0.0102709677743
999,0.0572715303577
1000,0.0247826648563
1001,0.0247826648563
1002,0.011627793783
1003,0.0148350200606
1004,0.0159240302401
1005,0.0510322327369
1006,0.0510322327369
1007,0.0386364710655
1008,0.0386364710655
1009,0.0239820199143
1010,0.0102079586513
1011,0.0301826206767
1012,0.0301826206767
1013,0.00326227963685
1014,0.00272296847044
1015,0.00205876385093
1016,0.103397791253
1017,0.173493483475
1018,0.173493483475
1019,0.193452847727
1020,0.179975821844
1021,0.179975821844
1022,0.175167820511
1023,0.089025471191
1024,0.0987543507068
1025,0.0517528628759
1026,0.043547454186
1027,0.0332571538956
1028,0.232782514821
1029,0.0141808416476
1030,0.0141808416476
1031,0.0141808416476
1032,0.00661534360641
1033,0.0177733107679
1034,0.00766435433571
1035,0.0370418776844
1036,0.0370418776844
1037,0.0293121997392
1038,0.0144741012796
1039,0.0273296604311
1040,0.0228924135146
1041,0.02978432803
1042,0.029404620889
1043,0.0213974285125
1044,0.0178301928531
1045,0.0221339169922
1046,0.0170754694505
1047,0.0170754694505
1048,0.0170754694505
1049,0.00612690433279
1050,0.0145425957765
1051,0.0118073418471
1052,0.00986474070924
1053,0.0135613592198
1054,0.0135613592198
1055,0.0182743701121
1056,0.0153476142178
1057,0.0163727135468
1058,0.0026827314445
1059,0.00332741698018
1060,0.0045513820986
1061,0.0045513820986
1062,0.00418804612889
1063,0.00208586075015
1064,0.000876553222116
1065,0.0443035011136
1066,0.0443035011136
1067,0.0419131543438
1068,0.047764890584
1069,0.047764890584
1070,0.047764890584
1071,0.047764890584
1072,0.0399814421441
1073,0.0399814421441
1074,0.0399814421441
1075,0.0285695442437
1076,0.0100299119878
1077,0.0100299119878
1078,0.0200893298513
1079,0.0200893298513
1080,0.0200893298513
1081,0.0362760626904
1082,0.0362760626904
1083,0.0362760626904
1084,0.0164916728681
1085,0.0362301424983
1086,0.0362301424983
1087,0.0237196330856
1088,0.02743633687
1089,0.0301624486719
1090,0.0309263382474
1091,0.0111968106465
1092,0.0113767749151
1093,0.0113767749151
1094,0.00386271045629
1095,0.00612385642353
1096,0.00579637049781
1097,0.00579637049781
1098,0.00193117997266
1099,0.00189352934527
1100,0.00210216961861
1101,0.00375386434715
1102,0.00331551103071
1103,0.0032894849852
1104,0.00314732780355
1105,0.00314732780355
1106,0.00237985764468
1107,0.0118535360949
1108,0.00828698370491
1109,0.00828698370491
1110,0.00208977460441
1111,0.00174395962266
1112,0.00131824570197
1113,0.0081830679855
1114,0.0081830679855
1115,0.00683262709832
1116,0.00683262709832
1117,0.00904680479408
1118,0.00940381167844
1119,0.0383975911324
1120,0.0383975911324
1121,0.0493631542301
1122,0.0493631542301
1123,0.130703713432
1124,0.0207424488052
1125,0.0126369366389
1126,0.0396216520502
1127,0.0192512834323
1128,0.0027934971441
1129,0.00766812654289
1130,0.0204735575875
1131,0.0204735575875
1132,0.021325194305
1133,0.0200521848631
1134,0.0368441013259
1135,0.0368441013259
1136,0.0368441013259
1137,0.0368441013259
1138,0.0411884219106
1139,0.0411884219106
1140,0.0484572499521
1141,0.00856620350027
1142,0.0234120367539
1143,0.0359521476466
1144,0.0529953894341
1145,0.0395639655104
1146,0.0395639655104
1147,0.0530224122566
1148,0.0248384657933
1149,0.0135115130344
1150,0.0301492569702
1151,0.0301492569702
1152,0.0402885924267
1153,0.0312105877621
1154,0.0332513702662
1155,0.0331107416963
1156,0.0254614379372
1157,0.0249283276503
1158,0.0249283276503
1159,0.0249283276503
1160,0.0255193566064
1161,0.0165212835345
1162,0.0165212835345
1163,0.0165212835345
1164,0.00691106060715
1165,0.00239166351624
1166,0.020501165733
1167,0.016373533048
1168,0.0242059600625
1169,0.0152719933335
1170,0.0152719933335
1171,0.0208411998961
1172,0.0264274107311
1173,0.0212569704941
1174,0.0212569704941
1175,0.0212569704941
1176,0.0173158310426
1177,0.0136288916726
1178,0.0253604809573
1179,0.0253604809573
1180,0.0253604809573
1181,0.0216591464749
1182,0.0216591464749
1183,0.0230902695474
1184,0.0225964205948
1185,0.0225964205948
1186,0.0215794982066
1187,0.0582963774297
1188,0.0582963774297
1189,0.0410677593178
1190,0.0410677593178
1191,0.0483163661887
1192,0.00854025734264
1193,0.0233421827655
1194,0.0358462513645
1195,0.0438701783153
1196,0.0586179856079
1197,0.0586179856079
1198,0.0104543023821
1199,0.0284783515641
1200,0.0517723475198
1201,0.0409903104643
1202,0.0409903104643
1203,0.0762585040382
1204,0.0762585040382
1205,0.13358615302
1206,0.13358615302
1207,0.12670873033
1208,0.12670873033
1209,0.0279298009402
1210,0.155160745539
1211,0.313139939281
1212,0.119214332471
1213,0.0836255548005
1214,0.0963156035237
1215,0.33149193061
1216,0.631207514708
1217,0.704849290947
1218,0.81459115089
1219,0.116869548084
1220,0.111817757476
1221,0.118241784123
1222,0.480488784543
1223,0.448469026488
1224,0.183499843131
1225,0.183499843131
1226,0.221274509704
1227,0.170987636974
1228,0.138944686157
1229,0.218314965098
1230,0.167310917162
1231,0.20968128708
1232,0.140475585088
1233,0.145986346048
1234,0.159820932651
1235,0.160646811222
1236,0.16687553774
1237,0.11952299832
1238,0.11952299832
1239,0.11952299832
1240,0.0806579697912
1241,0.0144867450979
1242,0.0833547343401
1243,0.0924516407271
1244,0.0587931155536
1245,0.0782922410184
1246,0.100967113061
1247,0.10333313223
1248,0.10333313223
1249,0.113750446876
1250,0.180923910687
1251,0.564406678308
1252,0.778915158992
1253,0.187408844998
1254,0.165583853468
1255,0.163597945716
1256,0.163684675165
1257,0.124258222428
1258,0.0884479593044
1259,0.122409800093
1260,0.24532501696
1261,0.24532501696
1262,0.528753819504
1263,0.742282277381
1264,0.412709190545
1265,0.0706658290076
1266,0.0706658290076
1267,0.0706658290076
1268,0.0510527678927
1269,0.0510527678927
1270,0.0254984905076
1271,0.0254984905076
1272,0.0254984905076
1273,0.0254984905076
1274,0.00893342991289
1275,0.00893342991289
1276,0.0266752690388
1277,0.0266752690388
1278,0.0716784980517
1279,0.0604885531587
1280,0.0604885531587
1281,0.0604885531587
1282,0.0267784103457
1283,0.0267784103457
1284,0.0155703043577
1285,0.0155703043577
1286,0.00541920918611
1287,0.00541920918611
1288,0.0253986869915
1289,0.0253986869915
1290,0.036199190544
1291,0.036199190544
1292,0.036199190544
1293,0.0221905285163
1294,0.0221905285163
1295,0.0221905285163
1296,0.02867514151
1297,0.02867514151
1298,0.0767422400969
1299,0.0767422400969
1300,0.068948637924
1301,0.0578755855436
1302,0.068461929388
1303,0.0728377559737
1304,0.0553732505658
1305,0.0553732505658
1306,0.128197468944
1307,0.0966055245663
1308,0.286505982267
1309,0.4353728963
1310,0.263396927095
1311,0.1767589135
1312,0.0282286048291
1313,0.016746263047
1314,0.0226016804827
1315,0.0291932047289
1316,0.0216728580992
1317,0.0336397683027
1318,0.0336397683027
1319,0.0336397683027
1320,0.0476568656918
1321,0.0693732298479
1322,0.0693732298479
1323,0.0538127503544
1324,0.0584428245016
1325,0.163540859889
1326,0.163540859889
1327,0.17711256634
1328,0.167923658034
1329,0.188542005217
1330,0.150394471705
1331,0.0550711541522
1332,0.117262107832
1333,0.130643408512
1334,0.037693786246
1335,0.0585940082424
1336,0.0670708540213
1337,0.0670708540213
1338,0.0556175938811
1339,0.0821254309208
1340,0.0169878927704
1341,0.0441284026762
1342,0.110358600213
1343,0.0846659278648
1344,0.108155109972
1345,0.103004640251
1346,0.103004640251
1347,0.103004640251
1348,0.103004640251
1349,0.179570146773
1350,0.014711839204
1351,0.014711839204
1352,0.014711839204
1353,0.00271383909049
1354,0.00941828413396
1355,0.0184363115936
1356,0.00920119594065
1357,0.00714311967102
1358,0.00580323952863
1359,0.00547407485083
1360,0.00607483959837
1361,0.0975738009253
1362,0.0975738009253
1363,0.0975738009253
1364,0.0526405209076
1365,0.0187825302704
1366,0.0674871912647
1367,0.126364478639
1368,0.126364478639
1369,0.121998026701
1370,0.126196803061
1371,0.126196803061
1372,0.107487986164
1373,0.118516410368
1374,0.141753695327
1375,0.0352316473876
1376,0.0352316473876
1377,0.0277666902654
1378,0.0277666902654
1379,0.0352847787026
1380,0.027196707979
1381,0.027196707979
1382,0.0244126599781
1383,0.00417513086105
1384,0.0214476616192
1385,0.0214476616192
1386,0.0278249030069
1387,0.0386689885862
1388,0.14589609101
1389,0.14589609101
1390,0.0961092726109
1391,0.0897372420024
1392,0.133742283329
1393,0.1447268693
1394,0.135621746019
1395,0.101492269605
1396,0.151544048833
1397,0.151544048833
1398,0.223329196381
1399,0.785967133601
1400,0.0434061609074
1401,0.0513756452891
1402,0.0243159663581
1403,0.0568005921659
1404,0.0663904696556
1405,0.120362418765
1406,0.119587389932
1407,0.0681968805417
1408,0.0681968805417
1409,0.0681968805417
1410,0.0451653349537
1411,0.0451653349537
1412,0.022488154294
1413,0.00786297496361
1414,0.0364991330562
1415,0.0364991330562
